"CpG","p_value_cluster2","FDR_pval_cluster2","bonferroni_pval_cluster2","PC10_pValue_C2"
"cg14962197",3.55735291632848e-10,1.83256347598738e-07,0.000165846994576858,0.753321204254799
"cg14963002",0.000616936689204328,0.0321292936703821,1,0.945387297323042
"cg14967306",0.000794111426182992,0.0380260778440167,1,0.124221522460936
"cg14968300",0.000565210669626065,0.0303020125432036,1,0.866087651916902
"cg14971744",4.2462162484969e-06,0.000668566103004219,1,0.877912853162351
"cg14972143",0.000151954812606498,0.0119394543145131,1,0.359532346651589
"cg14972228",4.56707961571605e-07,0.000100624462219441,0.212921362056337,0.0439119549342892
"cg14976978",4.02143531989464e-05,0.00430079879532386,1,0.515163427519253
"cg14979907",8.41903139836061e-05,0.00763327150758129,1,0.597228708115922
"cg14980177",0.000804955540382256,0.038360259490498,1,0.765527177899584
"cg14981819",0.000188455726053124,0.0139459929503969,1,0.108907325883769
"cg14984066",0.000972623837738991,0.0433008008755211,1,0.987827450956309
"cg14987922",0.000419880109240885,0.0247161472031671,1,0.229582692665478
"cg14988534",5.77517154303797e-05,0.00570310728639735,1,0.807519252685446
"cg14995783",0.000113753952864049,0.00963223818639359,1,0.00860756336973216
"cg14997226",0.000317325862882498,0.0202880105881221,1,0.269903447517429
"cg15001714",1.066992262011e-05,0.00146220280858286,1,0.297964780458661
"cg15004027",0.000231313054691461,0.0161938615566364,1,0.574990465779805
"cg15004938",0.000189379106865925,0.0140032107903023,1,0.719084440361787
"cg15005255",0.000784740382794298,0.0377137201083479,1,0.728107043527325
"cg15006869",1.17471873498324e-05,0.00158559480810017,1,0.845169134299738
"cg15008124",0.000919125078991796,0.0417929805248108,1,0.0192079947696573
"cg15011026",0.000546596812924111,0.0296587934772506,1,0.0308775048465326
"cg15011943",6.49552403032261e-20,3.18765448700281e-16,3.02827176265267e-14,0.754799800283537
"cg15017067",2.47487741253746e-09,1.02107090585989e-06,0.00115381012362168,0.946110222064569
"cg15017411",6.57834924074056e-05,0.00629899482431781,1,0.442738682726644
"cg15023313",4.35483673329642e-05,0.00458819081907402,1,0.0029905559995533
"cg15026767",4.20706540637109e-06,0.000663297854595488,1,0.818906550873936
"cg15026799",0.000315529013484374,0.0202036074505613,1,0.336871509781948
"cg15028458",9.49067703898976e-06,0.00132633065098033,1,0.190441865898715
"cg15029037",3.80760784276719e-23,4.22652629706821e-19,1.77514104476865e-17,0.231637022771567
"cg15029183",0.000183555483512901,0.0136771232041861,1,0.807423996333739
"cg15029747",1.15113775029128e-05,0.00155827752446442,1,0.591473989975656
"cg15030014",0.000224749781965031,0.0158605517958492,1,0.220051817217797
"cg15031753",0.000329405929465919,0.0208317972016246,1,0.757123871183974
"cg15033552",2.89272926264815e-20,1.53251865546583e-16,1.34861641680993e-14,0.633047702637065
"cg15034848",2.53572767790178e-06,0.000432715616759485,1,0.986553437785679
"cg15035437",0.000660504933059417,0.0336188099432788,1,0.209648415501868
"cg15037358",1.13784292476362e-07,2.96824764703087e-05,0.0530472612111121,0.705340402419861
"cg15041767",1.61813007786526e-11,1.17322986854041e-08,7.54386805471486e-06,0.129247256797349
"cg15044760",6.89038807265629e-06,0.00100449059817543,1,0.890234637800218
"cg15046909",1.02636624516649e-10,6.03406280949337e-08,4.78501180792824e-05,0.266989423312402
"cg15048534",0.000711624619132032,0.0354412778614385,1,0.934724467111434
"cg15049778",2.8243017435857e-05,0.0032344968409817,1,0.264910478498609
"cg15053029",0.000234819638853745,0.0163664268217022,1,0.0297660223858967
"cg15054725",6.33882377835289e-05,0.00613370007239959,1,0.991141258878125
"cg15058605",3.14202391269333e-07,7.266070567028e-05,0.146483982631285,0.815401371079334
"cg15063621",0.000224347641971264,0.0158378088757996,1,0.33088155456131
"cg15066837",6.97683943343486e-06,0.0010151889311555,1,0.0711841300007146
"cg15072625",0.000436508261800406,0.0253714100767617,1,0.484831755216015
"cg15077975",1.67493725778922e-05,0.0021104616865315,1,0.0317218067259885
"cg15085205",0.000228905172059453,0.0160695153381517,1,0.903761390802865
"cg15085791",4.17977023477961e-10,2.11809402324605e-07,0.000194864650138637,0.514365383935198
"cg15089705",0.00099674647427432,0.0439549921514337,1,0.153575428808039
"cg15090509",6.81415547116487e-07,0.000141949088831828,0.31768206080563,0.927503915289493
"cg15090889",0.00102458657129928,0.0446964986262625,1,0.376082070850164
"cg15090899",0.000758895172479413,0.0368929884740829,1,0.927965772123324
"cg15096142",6.6479090464215e-05,0.0063458538669597,1,0.284808639671895
"cg15099673",6.14256817574184e-05,0.00599444108840767,1,0.569799944244268
"cg15101633",1.40311757039021e-05,0.00183645715714219,1,0.543339885038053
"cg15110353",3.9835776611713e-05,0.0042654564948025,1,0.966618214950165
"cg15110403",0.000102275388601524,0.00886277075177099,1,0.561941968470777
"cg15110463",0.000635221543313727,0.0328006410134745,1,0.930385010852413
"cg15112032",6.75357174659869e-05,0.0064256651641021,1,0.496626104726803
"cg15113766",1.67217456753419e-07,4.16889215484251e-05,0.0779582832955549,0.272991268214523
"cg15119650",5.76845985239085e-05,0.00570050029566036,1,0.913732180892043
"cg15120525",0.000896998979859048,0.0411846560371387,1,0.220315682665588
"cg15123663",0.00122376393759729,0.0499500754319115,1,0.453234194822316
"cg15123925",5.79810337550873e-06,0.000870853085242445,1,0.155528403475965
"cg15128638",0.00025959190614182,0.0175941858736296,1,0.0952273775028103
"cg15131146",0.000171522561083432,0.0130130775720335,1,0.820389788639205
"cg15131647",1.12880968061608e-05,0.00153116448178743,1,0.204837421838982
"cg15133041",1.88719068060304e-12,1.7456850793914e-09,8.79825280013264e-07,0.565682939415369
"cg15133133",0.000153837032832953,0.0120477421871356,1,0.577801889394939
"cg15133201",4.04452383191785e-14,5.37206100044042e-11,1.88559341115459e-08,0.44213124745001
"cg15136850",0.00102959684105151,0.0448437325924686,1,0.941425502154631
"cg15138702",0.000990167291514951,0.043807264830966,1,0.69632774113951
"cg15139008",5.76451374780922e-05,0.00569861787500506,1,0.020004846217978
"cg15144793",0.000686318249315584,0.0345370104256542,1,0.809661668968335
"cg15149876",0.00103352894262981,0.0449352321938358,1,0.953880816247138
"cg15152331",1.38744978534046e-07,3.53272297637241e-05,0.0646841576973788,0.245394067609551
"cg15154628",0.00079268824212093,0.0379735298675459,1,0.57922020629053
"cg15164048",0.000263134185290923,0.0177661876017807,1,0.825799868052573
"cg15168816",3.29660104307855e-05,0.00365929779926812,1,0.523443397083429
"cg15168958",3.19940472661119e-08,9.77451689507653e-06,0.0149159127818868,0.41132374977076
"cg15173443",3.77521816937438e-08,1.1299401356178e-05,0.0176004068752586,0.919203941140619
"cg15174294",0.00121409820904412,0.0497078696706992,1,0.229067987999544
"cg15179955",0.000167814807874408,0.012815196357792,1,0.335743392506614
"cg15181248",0.000988354849565023,0.0437779976902667,1,0.735426354551236
"cg15184781",5.23299950675849e-06,0.000797017793873365,1,0.409124299513654
"cg15187606",3.2698314200403e-05,0.00363737732404097,1,0.142150440297536
"cg15197330",0.000733190113980461,0.0360769611506756,1,0.463797338763741
"cg15197458",5.05586855566966e-05,0.00514536438216589,1,0.346614866830308
"cg15198788",1.22799075230373e-14,1.82907457073728e-11,5.72500340640769e-09,0.329626746759677
"cg15201417",9.23461777564473e-15,1.43031957427427e-11,4.30526191856555e-09,0.24121190410109
"cg15201458",6.56300161092762e-05,0.00628797866426008,1,0.898421762457114
"cg15202134",0.000103896969427581,0.0089699448555302,1,0.588356900041987
"cg15203632",0.000617969671232543,0.0321687162188089,1,0.0363858274067168
"cg15207340",0.000325729556906213,0.0206469137995498,1,0.511360120484844
"cg15208375",4.73511889022243e-07,0.000103689762456163,0.220755504269171,0.745743155751405
"cg15210108",0.000962122312339831,0.0429966865575578,1,0.215033812112619
"cg15219878",7.51264638936434e-06,0.00108271002527322,1,0.317882752802965
"cg15223579",4.98557431263107e-05,0.00509329295145869,1,0.613082023962815
"cg15224383",7.43215038064285e-05,0.00692835576471594,1,0.893312484852571
"cg15230849",0.000139857029596239,0.0112360168724854,1,0.417496638602045
"cg15232240",0.000157656253991437,0.0122456067151754,1,0.957444495386712
"cg15232654",7.41040896942452e-06,0.00107059168119815,1,0.240744961400696
"cg15239914",7.98486949760669e-05,0.00732510433610727,1,0.307808112539054
"cg15241263",8.03701107826731e-05,0.00736424311672155,1,0.130960420400157
"cg15242630",0.000939229317183543,0.042372302919716,1,0.223920710094117
"cg15243474",0.000389367043229369,0.0234409116550776,1,0.658917595629884
"cg15244467",0.000130203459414564,0.0106625723889346,1,0.503764601322578
"cg15245556",0.000126704500964451,0.0104550050779001,1,0.276215147332344
"cg15246085",0.0012219899846026,0.0499082548166093,1,0.314045995780543
"cg15246693",4.85618193402546e-05,0.00498897250612622,1,0.369432679797849
"cg15255584",0.000312179285671202,0.0200469411285793,1,0.0757370452892385
"cg15256387",9.06578034749128e-06,0.00127382410790342,1,0.988528824189792
"cg15273280",0.000320755496809799,0.0204204696725658,1,0.282480696189088
"cg15274001",0.00105375029100269,0.0454830591186273,1,0.133636142091192
"cg15277108",8.06959460840671e-07,0.00016335725717719,0.376211763279069,0.24592616962406
"cg15278374",3.49018537187248e-06,0.000565770456201424,1,0.218891727782763
"cg15285273",6.39008829979051e-06,0.000942758441821846,1,0.778582411273681
"cg15289846",0.000311050691913256,0.0199937449367416,1,0.180149292676256
"cg15294150",2.32112739498203e-05,0.00275842590284776,1,0.0104105422913377
"cg15295200",2.05546803376059e-05,0.00249942017879888,1,0.270991532525433
"cg15299279",0.000510708583582523,0.02831790414408,1,0.643664895533695
"cg15299654",0.000735745223407009,0.0361673391880386,1,0.168189491382718
"cg15304679",0.00096032218277113,0.0429581260769409,1,0.17657857090187
"cg15311933",0.0008746064534802,0.0405192654359487,1,0.395762223260053
"cg15317722",0.00084023126658662,0.039468350485046,1,0.355550983331357
"cg15318176",1.27480811754271e-05,0.00169468781771164,1,0.544957543319079
"cg15319210",0.000118126070610128,0.00994069264495981,1,0.224617243083367
"cg15321211",5.33051393094717e-05,0.00536514155706595,1,0.870557740801486
"cg15324756",7.00266971670642e-17,1.70927101882512e-13,3.26470764595598e-11,0.104141055502053
"cg15325732",0.000116030309408607,0.00978851624749904,1,0.00176079181535185
"cg15325759",0.000988877916925334,0.0437826222522435,1,0.440170661168113
"cg15339994",0.000328549278183805,0.0207917239626433,1,0.230183154952494
"cg15341601",0.000130823386180216,0.0106983055687936,1,0.544941559432306
"cg15343224",5.90844222045904e-05,0.00580642693751684,1,0.489072194308814
"cg15351652",0.000415488772743707,0.0245392932364145,1,0.0854553230044902
"cg15351741",2.91409346209252e-09,1.1742235080974e-06,0.00135857659886869,0.440701326975551
"cg15363979",0.000506889008553959,0.0281865717782601,1,0.656687850326045
"cg15365028",8.22746914401425e-07,0.000166336520475357,0.383572016216174,0.312097957720137
"cg15365949",2.00930842208138e-05,0.00245417257047456,1,0.0325594101472425
"cg15367892",0.0007221918861795,0.0357536749563405,1,0.754134414877818
"cg15371881",1.08111320704859e-07,2.83319115876851e-05,0.0504024707144917,0.757099368557442
"cg15373239",1.23103523351069e-07,3.1708271004408e-05,0.0573919705179784,0.762366063703493
"cg15381433",0.000325255447457023,0.0206280801120244,1,0.768380573697258
"cg15381475",0.000892116361118105,0.0410327665515722,1,0.0958759888191334
"cg15383354",0.000822529165916163,0.0388757603317729,1,0.102190236418002
"cg15384867",0.000496241817206842,0.0277934167897867,1,0.496066471334669
"cg15386350",4.09973453017516e-07,9.15529373838036e-05,0.191133313557843,0.7243482859589
"cg15387567",0.00120940412602489,0.0495984419590024,1,0.147338935130249
"cg15391651",1.98901402770749e-05,0.00243654435429115,1,0.486123789433006
"cg15393936",4.61903197382922e-06,0.000717811425828982,1,0.527901781940791
"cg15395560",4.53403845589423e-05,0.00472782271188547,1,0.630964581319666
"cg15397448",2.14317221265272e-07,5.20128148926918e-05,0.099916617408861,0.19532911743477
"cg15397568",0.000557633810528425,0.030062368393395,1,0.134178593074836
"cg15400401",0.000662156232376715,0.0336716851474437,1,0.568518975329589
"cg15401642",5.00906592133426e-05,0.00511336022360263,1,0.8717456096431
"cg15405588",0.000409134866606025,0.0242891069687417,1,0.0811837637512462
"cg15406425",9.83989753656388e-05,0.00858979476288857,1,0.579902662540207
"cg15406683",0.000750606897164914,0.0366544140484296,1,0.945816614887222
"cg15411272",4.58572741895128e-06,0.000713825507266062,1,0.733381764854081
"cg15411280",6.83528042411584e-08,1.89682693526584e-05,0.0318666925124662,0.365679359398911
"cg15412728",0.000818969590245271,0.0387743468770851,1,0.846007150721596
"cg15417488",0.00050563948745853,0.028137226045423,1,0.263882317573845
"cg15417798",0.000854224260713052,0.0398925211221849,1,0.86500838734452
"cg15420159",3.70020625894623e-05,0.00402852363806764,1,0.262734128751091
"cg15422033",5.60903286922612e-05,0.00558160427946433,1,0.0990702303320352
"cg15426956",6.24703301616361e-06,0.000925460125653836,1,0.657261412060794
"cg15433798",4.47143680756056e-05,0.00467719112096927,1,0.436213910321053
"cg15437231",1.56552829362026e-05,0.00200127057921691,1,0.338338453731417
"cg15437651",1.89869789813296e-06,0.000337858797095675,0.885190048390669,0.233042591757733
"cg15441325",0.000266859983102671,0.0179320446616191,1,0.112745207971767
"cg15444478",6.65718529898929e-06,0.000975067452421142,1,0.448949422668525
"cg15445037",0.00027047378409163,0.0181226375980993,1,0.0752798377581632
"cg15447662",4.75845877420913e-05,0.00490913101718359,1,0.729366254195013
"cg15449217",0.000589703371727453,0.0311287338196043,1,0.985493550833685
"cg15449870",6.37437638010485e-06,0.000941035984101425,1,0.0573364610150809
"cg15450752",1.50063479697975e-12,1.40483824912677e-09,6.99609448065132e-07,0.227124907805163
"cg15452381",3.38288395681098e-05,0.00373727712469405,1,0.710817203985694
"cg15453278",0.00105328698473378,0.0454830591186273,1,0.301704483214203
"cg15453778",1.6990277860059e-05,0.00213562158286876,1,0.81187444328163
"cg15454374",0.000400024081766359,0.0238912153646185,1,0.0921789909348525
"cg15457899",1.88762841108774e-05,0.00233342546469012,1,0.265838762380863
"cg15459774",1.15994392402816e-05,0.00156928699035765,1,0.930772313670192
"cg15463280",0.0012188623253344,0.0498285326053861,1,0.870387368026667
"cg15467116",0.00100043332770522,0.0440342731567337,1,0.35339605634144
"cg15468154",6.45087845452473e-10,3.1230089235779e-07,0.000300745759340552,0.170351173780473
"cg15468180",4.38139525526243e-11,2.89326614810289e-08,2.04264590056064e-05,0.137131833340445
"cg15468521",5.45687442766577e-08,1.55694245412952e-05,0.0254404397004763,0.756436549936186
"cg15474318",0.000124914621220934,0.0103494438679208,1,0.451068899321648
"cg15477144",2.84802549774619e-12,2.53238440744429e-09,1.32777511927875e-06,0.294137081722026
"cg15478157",1.50366018710485e-05,0.00193705419223533,1,0.727650423962464
"cg15478401",0.000140621231038806,0.0112876865532663,1,0.885863502766208
"cg15480475",5.25034568252173e-08,1.50631286787863e-05,0.0244775841030277,0.0260555502215888
"cg15483141",0.000845489329954221,0.0396274992488818,1,0.386434049314399
"cg15484651",8.041388226276e-16,1.5239705543024e-12,3.74896756358391e-10,0.324492633624526
"cg15487261",3.4339986692134e-14,4.61372070770982e-11,1.60096108557531e-08,0.398150265399173
"cg15488457",0.000137170798058944,0.011079988933167,1,0.584582191110432
"cg15491967",0.000474009650833569,0.0268645228914986,1,0.000970767851115634
"cg15495372",0.000545835975953122,0.0296416592327465,1,0.184486486298671
"cg15497724",0.000415507166975018,0.0245392932364145,1,0.759331053308627
"cg15500841",0.000571841772415199,0.0304973934215743,1,0.638258242613984
"cg15505700",0.000103203238656886,0.00892492648692044,1,0.581475199241806
"cg15507690",0.00019611833047445,0.0143575549269966,1,0.0912147734541446
"cg15509024",0.000958523929538412,0.042906623395696,1,0.981435941927148
"cg15509177",8.40987622192183e-09,2.97027271480754e-06,0.00392075998354595,0.0630570483853528
"cg15511114",0.000650704315796296,0.0333001326413913,1,0.225285800441896
"cg15511928",4.39227110511719e-05,0.00461925630418584,1,0.479087215637246
"cg15515843",0.000351833360608591,0.0218461130856682,1,0.534267967727511
"cg15519208",0.000499656030131981,0.0279347675334078,1,0.0384849445631062
"cg15520955",0.000462225012924235,0.0264015245437166,1,0.19967061776229
"cg15521745",1.17113729405125e-07,3.03836809528291e-05,0.0545994746722339,0.538487314871086
"cg15521792",0.000206121990883347,0.0148686255992162,1,0.921537978881433
